"38 Ryries Parade Cremorne, NSW, 2090",LOT 119 DP10291,Environmental Living,468,3,3,2,1950,"11 May 2010:$2,350,000、23 Feb 1995:$625,000、9 Oct 1992:$645,000、3 Sep 1992:$645,000、"
"18 Reynolds Street Cremorne, NSW, 2090",LOT 2 DP316260,Residential,279,3,1,2,1920,"9 Jun 2010:$1,365,000、1 Apr 2009:$575,000、4 Apr 2005:$930,000、3 Apr 1990:$405,000、"
"63 Gerard Street Cremorne, NSW, 2090",LOT A DP442573,Residential,231,3,1,1,1920,"1 May 2010:$893,000、28 Sep 2007:$745,000、12 Jun 2002:$600,000、"
"44 Illiliwa Street Cremorne, NSW, 2090",LOT 9 DP168831,Residential,424,4,4,1,1920,"18 Apr 2010:$2,050,000、7 Oct 2004:$1,425,000、24 Feb 1989:$373,000、"
"20 Montague Road Cremorne, NSW, 2090",LOT 4 DP1073026,Residential,708,4,2,2,1910,"27 Mar 2010:$2,860,000、28 May 1987:$206,000、"
"100 Benelong Road Cremorne, NSW, 2090",LOT 2 DP33925,Residential,491,4,2,1,1930,"31 Mar 2010:$2,280,000、13 Feb 2002:$1,580,000、23 Apr 1996:$620,000、30 Jun 1992:$480,000、15 May 1992:$480,000、"
"28 Grasmere Road Cremorne, NSW, 2090",LOT 21 DP78870,Residential,487,3,1,2,0,"20 Mar 2010:$1,800,000、"
"2/47 Earle Street Cremorne, NSW, 2090",LOT 2 SP16218,Residential,506,2,1,1,1930,"1 Apr 2010:$812,500、20 Dec 1999:$478,000、19 Nov 1996:$370,000、5 Sep 1990:$247,000、"
"83 Benelong Road Cremorne, NSW, 2090",LOT 3 DP300408,Residential,372,3,1,1,1910,"24 Mar 2010:$1,450,000、21 Jun 2001:$790,000、23 Mar 1994:$380,000、10 Nov 1988:$392,000、"
"121 Holt Avenue Cremorne, NSW, 2090",LOTS 1-2 DP135515,Residential,556,4,2,2,1910,"17 Mar 2010:$1,805,000、1 Jul 1985:$190,000、"
"50 Sutherland Street Cremorne, NSW, 2090",LOT 6 DP85617,Residential,550,4,2,2,1920,"20 Mar 2010:$1,950,000、17 Oct 2000:$1,140,000、9 Dec 1995:$691,000、1 Jun 1994:$490,000、9 Aug 1990:$0、"
"33 Illiliwa Street Cremorne, NSW, 2090",LOT 1 DP115544,Residential,563,4,2,2,1910,"13 Mar 2010:$1,925,000、6 Dec 2007:$1,500,000、21 Jul 1986:$225,000、"
"1 Brightmore Street Cremorne, NSW, 2090",LOT 60 DP5107 SEC B & LOT 1 DP517693,Residential,430,3,2,0,0,"13 Mar 2010:$1,450,000、12 Apr 1999:$745,000、30 Nov 1983:$185,000、"
"12 Parraween Street Cremorne, NSW, 2090",LOT 1 DP222624,Residential,228,3,2,1,1920,"20 Feb 2010:$920,000、25 Jul 2003:$760,000、17 Nov 1999:$515,000、27 Oct 1994:$320,000、7 Sep 1990:$200,000、"
"18 Florence Street Cremorne, NSW, 2090",LOT 32 DP976699,Residential,390,4,2,2,0,"24 Feb 2010:$1,850,000、20 Nov 2007:$1,820,000、8 Apr 2005:$1,650,000、26 Mar 2003:$1,230,000、"
"61 Benelong Road Cremorne, NSW, 2090",LOT 3 DP572656,Residential,224,3,1,1,1910,"15 Feb 2010:$1,280,000、26 May 2007:$1,200,000、17 Mar 1997:$395,000、19 Jun 1992:$280,000、"
"75 Young Street Cremorne, NSW, 2090",LOT 753 DP1080551,Residential,458,3,3,1,1920,"21 Nov 2009:$1,470,000、7 Jul 2006:$35,800、6 Jun 2001:$625,000、10 Jun 1988:$455,000、"
"31 Boyle Street Cremorne, NSW, 2090",LOT 1 DP196208,Residential,316,3,2,0,1920,"27 Nov 2009:$1,120,000、6 Sep 2007:$1,020,000、24 Jun 1987:$0、"
"1 Richmond Avenue Cremorne, NSW, 2090",LOT CP SP84967,Residential,474,4,2,1,2008,"14 Nov 2009:$1,300,000、"
"8 Montague Road Cremorne, NSW, 2090",LOT 1 DP105329,Residential,576,5,3,1,1910,"31 Oct 2009:$2,400,000、"
"77 Young Street Cremorne, NSW, 2090",LOT 1 DP504617,Residential,462,3,2,2,0,"21 Nov 2009:$1,365,000、11 Dec 2007:$1,100,000、6 Mar 2004:$1,035,000、"
"44A Murdoch Street Cremorne, NSW, 2090",LOT 1 DP110140,Residential,575,4,3,1,1920,"29 Oct 2009:$2,361,000、24 Aug 2007:$1,505,000、19 Sep 1988:$950,000、"
"17 Reed Street Cremorne, NSW, 2090",LOT 1 DP1133408,Residential,427,4,2,1,1920,"23 Oct 2009:$1,625,000、6 Sep 2006:$1,150,000、"
"25 Brightmore Street Cremorne, NSW, 2090",LOT 1 DP936201,Residential,413,5,2,1,1920,"21 Sep 2009:$2,350,000、9 Oct 2006:$2,050,000、19 Feb 1996:$488,000、"
"18-20 Fernhurst Avenue Cremorne, NSW, 2090",LOT 1 SP80914,Residential,593,4,2,2,0,"21 Oct 2009:$1,735,000、"
"233 Ben Boyd Road Cremorne, NSW, 2090",LOT D DP437827,Residential,305,4,2,1,1915,"20 Oct 2009:$1,120,000、14 Feb 1990:$260,000、"
"71 Reynolds Street Cremorne, NSW, 2090",LOT 1 DP955597,Residential,372,4,3,1,1920,"19 Sep 2009:$1,663,000、28 Feb 2003:$1,355,000、6 Apr 1995:$493,000、18 Sep 1987:$340,000、"
"21 Illiliwa Street Cremorne, NSW, 2090",LOT 1 DP937675,Residential,443,4,3,2,0,"11 Sep 2009:$2,040,000、23 Oct 1999:$815,000、"
"8 Lodge Road Cremorne, NSW, 2090",LOT 51 DP1144822,Residential,810,3,1,0,0,"28 Aug 2009:$13,500,000、"
"28 Lodge Road Cremorne, NSW, 2090",LOT 112 DP10291,Residential,506,3,3,2,2004,"27 Aug 2009:$3,200,000、22 Feb 2001:$986,000、"
"47 Brightmore Street Cremorne, NSW, 2090",LOT 1 DP945839,Residential,489,3,1,1,0,"10 Sep 2009:$1,322,000、"
"76 Parraween Street Cremorne, NSW, 2090",LOT B DP438187,Residential,231,2,1,1,1908,"15 Aug 2009:$911,000、"
"7 Claude Avenue Cremorne, NSW, 2090",LOT 23 DP975684,Residential,446,4,3,1,1900,"12 Aug 2009:$1,800,000、15 Nov 2000:$1,000,000、"
"2 Lloyd Avenue Cremorne, NSW, 2090",LOT 12 DP577458,Residential,211,2,1,1,1940,"3 Aug 2009:$835,000、27 Jul 2006:$725,000、25 Jun 1986:$122,000、"
"8 Grafton Street Cremorne, NSW, 2090",LOT D DP334553,Residential,531,3,2,2,1930,"11 Jul 2009:$1,635,000、22 Feb 1991:$350,000、"
"90 Young Street Cremorne, NSW, 2090",LOT 2 DP628427,Residential,190,2,1,2,1940,"14 Jul 2009:$800,000、17 Jul 2002:$672,000、31 Oct 1988:$220,000、"
"96A Macpherson Street Cremorne, NSW, 2090",LOT 2 DP787551,Residential,718,3,2,2,0,"6 Jul 2009:$1,526,000、26 Oct 1991:$520,000、17 May 1991:$520,000、3 Mar 1989:$160,000、"
"2 Prospect Avenue Cremorne, NSW, 2090",LOT A DP962244,Residential,620,4,3,1,1905,"3 Jul 2009:$2,150,000、14 May 1999:$780,000、"
"77 Reynolds Street Cremorne, NSW, 2090",LOT 4 DP115697,Residential,443,5,2,0,0,"27 Jun 2009:$1,309,000、"
"65 Gerard Street Cremorne, NSW, 2090",LOT B DP442573,Residential,228,3,1,0,1920,"19 Jun 2009:$691,000、"
"59 Belgrave Street Cremorne, NSW, 2090",LOT 1 DP995973,Residential,350,2,2,2,1920,"15 May 2009:$830,000、23 May 2002:$730,000、15 Sep 1995:$320,000、"
"3 Ellalong Road Cremorne, NSW, 2090",LOT 1 DP185225,Residential,677,5,3,2,1930,"1 May 2009:$2,150,000、19 Mar 2007:$1,965,000、14 Jul 2003:$1,670,000、18 Apr 1993:$573,000、"
"64 Murdoch Street Cremorne, NSW, 2090",LOT B DP159036,Residential,460,4,2,2,1920,"2 May 2009:$1,045,000、"
"14 Benelong Road Cremorne, NSW, 2090",LOT 1 DP201882,Residential,329,3,2,1,0,"22 Apr 2009:$1,150,000、13 Nov 1993:$440,000、"
"15 Ryries Parade Cremorne, NSW, 2090",LOT 56 DP10291,Residential,511,2,1,2,1939,"17 Apr 2009:$1,450,000、"
"55 Earle Street Cremorne, NSW, 2090",LOT B DP378427,Residential,272,3,2,1,0,"21 Apr 2009:$1,450,000、16 Feb 1999:$465,000、7 May 1985:$137,000、"
"46 Macpherson Street Cremorne, NSW, 2090",LOT B DP445601,Residential,348,3,1,1,0,"9 Apr 2009:$815,000、1 Aug 1997:$450,000、"
"1/76 Gerard Street Cremorne, NSW, 2090",LOT 2 SP82953,Residential,214,4,3,2,2009,"6 Apr 2009:$1,200,000、"
"18 Lloyd Avenue Cremorne, NSW, 2090",LOT 6 DP11756,Residential,424,4,2,1,0,"26 Mar 2009:$1,740,000、26 Sep 2002:$1,560,000、15 Apr 2000:$1,155,000、7 Feb 1998:$635,000、11 Oct 1984:$200,000、"
"6 Benelong Road Cremorne, NSW, 2090",LOT C DP925026,Residential,417,3,2,2,1930,"3 Apr 2009:$1,400,000、12 Aug 1994:$611,000、"
"94 Benelong Road Cremorne, NSW, 2090",LOT 2 DP307279,Residential,538,3,2,2,0,"3 Mar 2009:$1,500,000、19 Jul 2002:$1,335,000、15 Nov 2001:$890,000、26 Mar 1984:$194,000、"
"11 Claude Avenue Cremorne, NSW, 2090",LOT 25 DP88137,Residential,446,4,3,2,2015,"4 Mar 2009:$1,660,000、23 Jul 2002:$1,605,000、"
"41 Park Avenue Cremorne, NSW, 2090",LOT 1 DP82196,Residential,307,3,1,2,0,"17 Feb 2009:$950,000、30 May 2007:$1,025,000、"
"16 Martens Lane Cremorne, NSW, 2090",LOT 2 DP849176,Residential,152,2,1,1,1990,"18 Dec 2008:$792,800、18 Jan 2002:$630,000、"
"149A Young Street Cremorne, NSW, 2090",LOT 2 DP1107974,Residential,284,0,0,1,0,"16 Dec 2008:$9,250、"
"30 Brightmore Street Cremorne, NSW, 2090",LOT 3 DP11457,Residential,379,4,3,2,1950,"23 Dec 2008:$1,620,000、13 Nov 1993:$380,000、"
"14 Brightmore Street Cremorne, NSW, 2090",LOT 6 DP300978,Residential,373,5,3,2,1920,"3 Dec 2008:$1,075,000、7 Apr 2001:$891,000、10 Dec 1998:$730,000、17 Jun 1995:$440,000、11 Aug 1989:$325,000、"
"75 Reynolds Street Cremorne, NSW, 2090",LOT 2 DP115697,Residential,367,3,1,1,1930,"7 Nov 2008:$1,300,000、27 Oct 1994:$505,000、19 Mar 1991:$294,000、"
"76 Ellalong Road Cremorne, NSW, 2090",LOT 6 DP10291,Residential,534,4,3,2,1910,"15 Oct 2008:$2,500,000、24 Feb 2000:$1,164,000、30 Jul 1992:$450,000、"
"15 Wonga Road Cremorne, NSW, 2090",LOT 32 DP31762,Residential,436,4,2,2,1970,"25 Sep 2008:$1,660,000、16 Jan 2007:$1,650,000、"
"112 Macpherson Street Cremorne, NSW, 2090",LOT 6 DP9859,Residential,411,4,3,1,0,"29 Jul 2008:$2,200,000、31 Jul 2002:$1,879,000、18 Dec 1991:$387,500、"
"14 Martens Lane Cremorne, NSW, 2090",LOT 2 DP850869,Residential,143,2,1,1,2000,"18 Jul 2008:$770,000、9 Jun 1995:$255,000、"
"47 Young Street Cremorne, NSW, 2090",LOT 4 DP14718,Residential,265,2,1,1,1940,"19 Jun 2008:$877,000、29 Apr 1985:$126,000、"
"62 Parraween Street Cremorne, NSW, 2090",LOT A DP412718,Residential,228,2,1,2,0,"25 Jun 2008:$950,000、18 Apr 2000:$525,000、20 Jan 1999:$377,300、22 Mar 1988:$195,000、"
"4 Levick Street Cremorne, NSW, 2090",LOT 13 DP102964,Residential,424,3,2,1,1930,"11 Jun 2008:$1,510,000、25 Jul 1997:$730,000、19 Sep 1995:$520,000、30 Oct 1991:$348,000、"
"47 Ellalong Road Cremorne, NSW, 2090",LOT 21 DP9859,Residential,588,4,2,1,0,"14 May 2008:$1,930,000、17 Sep 1984:$195,000、"
"24 Reynolds Street Cremorne, NSW, 2090",LOT 2 DP202905,Residential,253,3,1,2,1920,"31 May 2008:$1,151,000、22 Feb 2001:$725,000、20 Mar 1992:$307,000、"
"30 Lodge Road Cremorne, NSW, 2090",LOT 113 DP10291,Residential,569,4,3,2,1970,"8 May 2008:$2,125,000、11 Nov 1988:$870,000、"
"107A Young Street Cremorne, NSW, 2090",LOT 1 DP175818,Residential,410,4,2,3,1930,"7 May 2008:$1,500,000、17 Mar 1995:$600,000、16 Oct 1986:$245,000、"
"1 Reed Street Cremorne, NSW, 2090",LOT 25 DP948587,Residential,585,4,2,2,1910,"28 Apr 2008:$1,755,000、21 Sep 2005:$1,210,000、16 Nov 1984:$200,000、"
"19 Illiliwa Street Cremorne, NSW, 2090",LOT 1 DP937674,Residential,443,3,1,1,1920,"10 Apr 2008:$1,739,000、3 Jun 1991:$300,000、"
"96 Benelong Road Cremorne, NSW, 2090",LOT 3 DP307279,Residential,493,3,2,2,0,"27 Mar 2008:$1,640,000、8 Dec 1999:$780,000、1 May 1984:$195,000、"
"14 Grafton Street Cremorne, NSW, 2090",LOT A DP336323,Residential,373,3,2,1,1925,"27 Mar 2008:$1,700,000、18 Dec 2004:$1,300,000、29 Feb 1996:$512,500、"
"24 Richmond Avenue Cremorne, NSW, 2090",LOT 27 DP5210 SEC B,Residential,697,4,2,3,1900,"10 Mar 2008:$2,800,000、26 Feb 1998:$1,130,000、9 Jul 1993:$742,000、"
"8 Richmond Avenue Cremorne, NSW, 2090",LOT 1 DP942195,Residential,430,3,3,0,1900,"15 Feb 2008:$1,320,000、6 Jul 1991:$345,000、"
"70 Sutherland Street Cremorne, NSW, 2090",LOT 70 DP1107007,Residential,468,4,3,1,2020,"10 May 2008:$1,460,000、"
"52 Parraween Street Cremorne, NSW, 2090",LOT A DP366345,Residential,297,3,2,1,2018,"25 Jan 2008:$1,100,000、2 Aug 2004:$828,000、29 Apr 1999:$492,000、15 Apr 1993:$3,005,000、14 Oct 1988:$230,000、"
"19 Ellalong Road Cremorne, NSW, 2090",LOT 1 DP303755,Residential,449,5,4,2,0,"23 Jan 2008:$4,000,000、7 Aug 1999:$1,060,000、14 Aug 1995:$535,000、30 Apr 1993:$440,000、14 Apr 1989:$460,000、"
"6 Lodge Road Cremorne, NSW, 2090",LOT 101 DP10291 & LOT 1 DP324064,Residential,"1,770",6,5,4,0,"24 Dec 2007:$12,100,000、12 May 2001:$6,400,000、16 May 1988:$1,610,000、"
"60 Parraween Street Cremorne, NSW, 2090",LOT B DP419832,Residential,234,2,1,2,0,"7 Dec 2007:$895,000、4 Apr 1984:$111,000、"
"22A Wonga Road Cremorne, NSW, 2090",LOT 1 DP1107377,Residential,474,4,3,2,0,"6 Dec 2007:$5,350,000、"
"48 Macpherson Street Cremorne, NSW, 2090",LOT A DP445601,Residential,348,3,1,2,1930,"14 Feb 2008:$995,000、22 Feb 2006:$660,000、"
"26 Ben Boyd Lane Cremorne, NSW, 2090",LOT 5 DP802721,Residential,157,3,2,1,0,"1 Dec 2007:$375,000、30 Jul 1993:$435,000、"
"2 Illiliwa Street Cremorne, NSW, 2090",LOT 1 DP835446,Residential,278,3,1,1,1930,"23 Nov 2007:$1,225,000、"
"19 Benelong Road Cremorne, NSW, 2090",LOT J DP938165,Residential,411,3,2,1,0,"13 Nov 2007:$1,700,000、16 Apr 1994:$465,000、12 Oct 1983:$160,000、"
"235 Ben Boyd Road Cremorne, NSW, 2090",LOT C DP437827,Residential,320,3,1,1,1920,"10 Nov 2007:$1,310,000、11 Jun 1993:$425,000、19 May 1993:$425,000、17 Oct 1991:$360,000、"
"2A Bannerman Street Cremorne, NSW, 2090",LOT 2 DP859325,Residential,255,3,2,1,1996,"9 Nov 2007:$885,500、24 Dec 1996:$420,000、"
"34 Ryries Parade Cremorne, NSW, 2090",LOT 117 DP10291,Residential,470,3,1,2,1955,"9 Nov 2007:$1,960,000、2 Oct 2002:$1,425,000、"
"5 Claude Avenue Cremorne, NSW, 2090",LOT 10 DP803701,Residential,444,3,2,1,1920,"29 Oct 2007:$1,858,000、12 Dec 2003:$1,500,000、15 Aug 1997:$850,000、1 May 1990:$400,000、"
"10 Levick Street Cremorne, NSW, 2090",LOT 10 DP10545,Residential,519,3,2,0,1920,"23 Oct 2007:$1,300,000、"
"239 Ben Boyd Road Cremorne, NSW, 2090",LOT A DP437827,Residential,324,4,2,0,1910,"25 Oct 2007:$1,420,000、18 Feb 2006:$1,175,000、29 Sep 1999:$780,000、2 Jul 1990:$237,000、"
"81 Grasmere Road Cremorne, NSW, 2090",LOT 1 DP775751,Residential,255,2,2,0,0,"10 Oct 2007:$1,185,000、3 Jun 2003:$785,000、18 Oct 1985:$160,000、"
"1/9 Samora Avenue Cremorne, NSW, 2090",LOT 1 SP35705,Residential,50,3,1,1,1940,"12 Sep 2007:$760,000、28 Jan 1997:$390,000、8 Jul 1991:$270,000、"
"31 Brightmore Street Cremorne, NSW, 2090",LOT 1 DP966806,Residential,424,4,2,1,1940,"6 Sep 2007:$1,840,000、1 Nov 2005:$1,700,000、16 Apr 2002:$1,415,000、7 Dec 1995:$465,000、24 Jan 1992:$550,000、13 Dec 1991:$550,000、"
"5 Bannerman Street Cremorne, NSW, 2090",LOT 4 DP523662,Residential,531,4,3,2,1960,"1 Sep 2007:$1,502,000、"
"33 Ryries Parade Cremorne, NSW, 2090",LOT 29 DP10291 & LOT A DP366431,Residential,531,5,4,2,1930,"9 Jul 2007:$2,525,000、15 Jun 1990:$0、"
"68 Wyong Road Cremorne, NSW, 2090",LOT 5 DP10291,Residential,575,4,3,1,1920,"18 Jun 2007:$2,081,000、"
"16 Grafton Street Cremorne, NSW, 2090",LOT B DP336323,Residential,506,4,3,1,2011,"5 Jun 2007:$1,280,000、"
"12 Davidson Parade Cremorne, NSW, 2090",LOT 10 DP12587,Residential,446,4,2,1,1920,"1 Jun 2007:$1,600,000、11 Dec 1992:$544,000、"
"11 Fifth Avenue Cremorne, NSW, 2090",LOT 5 DP9083,Residential,455,3,1,1,1910,"29 Mar 2007:$1,350,000、3 Sep 1992:$1、"
"32 Ryries Parade Cremorne, NSW, 2090",LOT 116 DP10291,Residential,470,5,3,2,1940,"25 May 2007:$2,150,000、13 Oct 1994:$860,000、6 Aug 1987:$330,000、"
"43 Ryries Parade Cremorne, NSW, 2090",LOT 34 DP10291,Residential,512,4,2,1,0,"21 Mar 2007:$2,230,000、5 Oct 1984:$262,000、"
"25 Bennett Street Cremorne, NSW, 2090","LOTS 1,3 DP945523",Residential,719,6,3,1,1910,"1 Mar 2007:$2,600,000、27 Jun 2002:$1,350,000、"
"4 Montague Road Cremorne, NSW, 2090",LOT 1 DP953326,Residential,577,5,4,1,1915,"1 Mar 2007:$2,010,000、"
"22 Parraween Street Cremorne, NSW, 2090",LOT 1 DP204904,Residential,"1,190",2,2,0,1894,"11 May 2007:$810,000、17 Mar 2001:$675,000、4 Feb 1994:$365,000、2 Apr 1990:$290,000、"
"45 Ryries Parade Cremorne, NSW, 2090",LOT 35 DP10291,Residential,512,3,1,1,0,"21 Mar 2007:$1,880,000、"
"34 Macpherson Street Cremorne, NSW, 2090",LOT 3 DP1004178,Residential,367,3,2,1,1910,"21 Feb 2007:$1,300,000、21 May 2001:$805,000、23 Mar 1994:$390,000、26 Feb 1993:$410,000、12 Feb 1993:$410,000、"
"36 Macpherson Street Cremorne, NSW, 2090",LOT 4 DP5210 SEC B,Residential,702,3,2,1,1910,"14 Feb 2007:$1,550,000、16 Oct 2003:$1,470,000、23 Sep 1995:$455,000、"
"41 Wonga Road Cremorne, NSW, 2090",LOT 82 DP10291,Residential,506,4,3,2,0,"19 Jan 2007:$2,200,000、3 Nov 2002:$1,700,000、27 Apr 1992:$460,000、"
"76 Sutherland Street Cremorne, NSW, 2090",LOT 1 DP1053426,Residential,443,4,2,1,1915,"22 Dec 2006:$1,230,000、"
"40 Tobruk Avenue Cremorne, NSW, 2090",LOT 20 DP23880,Residential,500,3,1,1,1958,"22 Dec 2006:$1,250,000、14 Dec 1992:$450,000、"
"57 Reynolds Street Cremorne, NSW, 2090",LOT 6 DP306977,Residential,804,3,2,2,0,"6 Feb 2007:$2,050,000、"
"15 Richmond Avenue Cremorne, NSW, 2090",LOT 6 DP22892,Residential,594,4,3,1,2019,"30 Nov 2006:$960,000、24 Jun 1985:$88,000、9 Nov 1983:$0、"
"73 Park Avenue Cremorne, NSW, 2090",LOT 1 DP876877,Residential,286,4,2,1,1930,"21 Nov 2006:$1,285,000、30 May 2002:$805,000、16 May 1998:$506,000、18 Jan 1996:$425,000、"
"31 Illiliwa Street Cremorne, NSW, 2090",LOT 1 DP937668,Residential,446,5,3,1,1920,"6 Nov 2006:$1,930,000、5 Sep 1984:$166,000、"
"23 Earle Street Cremorne, NSW, 2090",LOT 17 DP72316,Residential,575,4,2,2,1940,"16 Nov 2006:$1,730,000、"
"32 Richmond Avenue Cremorne, NSW, 2090",LOT 2 DP831995,Residential,232,3,2,1,1995,"24 Oct 2006:$1,120,000、29 Jul 2005:$1,047,000、19 Mar 1998:$600,000、19 May 1993:$150,000、25 Mar 1993:$120,000、"
"11 Reed Street Cremorne, NSW, 2090",LOT 1 DP72084,Residential,465,6,5,2,1908,"3 Nov 2006:$1,480,000、22 Nov 2002:$1,300,000、"
"5 Lloyd Avenue Cremorne, NSW, 2090",LOT 2 DP809660,Residential,232,3,2,2,1999,"20 Oct 2006:$980,000、20 Jan 1999:$610,000、2 Jun 1994:$515,000、21 May 1992:$420,000、"
"73 Reynolds Street Cremorne, NSW, 2090",LOT 1 DP956772,Residential,372,3,2,1,0,"15 Sep 2006:$1,180,000、"
"39 Brightmore Street Cremorne, NSW, 2090",LOT C DP305098,Residential,376,3,3,1,2009,"15 Aug 2006:$930,000、"
"17 Oaks Avenue Cremorne, NSW, 2090",LOT 28 DP18694,Residential,500,3,1,1,1920,"13 Oct 2006:$1,020,000、15 Nov 2002:$450,000、15 Jul 1993:$0、"
"3 Oaks Avenue Cremorne, NSW, 2090",LOT 21 DP18694,Residential,449,0,0,0,0,"9 Aug 2006:$627,000、17 Oct 1998:$852,000、29 Feb 1984:$140,000、"
"20 Brightmore Street Cremorne, NSW, 2090",LOT 9 DP300978,Residential,411,0,0,0,0,"7 Sep 2006:$0、30 Mar 2001:$795,000、"
"65 Benelong Road Cremorne, NSW, 2090",LOT A DP442011,Residential,229,2,1,1,0,"13 Jul 2006:$855,000、29 Nov 1997:$405,000、3 Apr 1963:$5,000、"
"123 Holt Avenue Cremorne, NSW, 2090",LOT 1 DP947542,Residential,550,4,2,2,1915,"27 Jun 2006:$1,300,000、10 Nov 1994:$565,000、21 Jul 1986:$192,000、21 Jul 1986:$192,000、"
"15 Shellbank Parade Cremorne, NSW, 2090",LOT 125 DP10291,Residential,468,4,3,2,0,"22 Jun 2006:$5,300,000、26 Feb 2004:$2,250,000、30 Jan 1986:$410,000、"
"143 Young Street Cremorne, NSW, 2090",LOT 3 DP15481,Residential,446,3,2,0,1940,"14 Jun 2006:$1,250,000、17 Sep 1999:$1,085,000、15 Jul 1987:$70,000、"
"57 Sutherland Street Cremorne, NSW, 2090",LOT 1 DP1221915,Residential,297,2,1,1,0,"5 May 2006:$845,000、"
"79 Sutherland Street Cremorne, NSW, 2090",LOT 20 DP741916,Residential,340,3,2,1,0,"22 Apr 2006:$1,115,000、11 Dec 1997:$590,000、21 Jan 1987:$120,000、"
"76 Macpherson Street Cremorne, NSW, 2090",LOT 6 DP12587,Residential,405,3,1,1,1920,"13 Apr 2006:$830,000、20 Apr 1993:$0、"
"22A Grasmere Road Cremorne, NSW, 2090",LOT 1 SP76408,Residential, - ,3,2,1,2005,"11 Jul 2006:$1,030,000、"
"5 Little Wonga Road Cremorne, NSW, 2090",LOT 4 SP18845,Residential,612,3,3,2,1983,"7 Apr 2006:$1,180,000、22 Jul 1997:$460,000、"
"10 Guthrie Avenue Cremorne, NSW, 2090",LOT 1 DP1154107 & LOT 1 DP795415,Residential,910,6,3,1,1913,"6 Apr 2006:$3,512,000、1 May 1989:$1,290,000、"
"18 Brightmore Street Cremorne, NSW, 2090",LOT 8 DP300978,Residential,446,5,2,1,1920,"17 Mar 2006:$1,185,000、12 Dec 1997:$605,000、"
"4A Claude Avenue Cremorne, NSW, 2090",LOT B DP157780,Residential,411,4,3,1,1950,"11 Mar 2006:$1,370,000、30 Nov 1984:$192,000、"
"33 Wonga Road Cremorne, NSW, 2090",LOT 78 DP10291,Residential,511,5,3,4,0,"3 Mar 2006:$3,925,000、26 Jul 1993:$550,000、8 Jul 1988:$460,000、"
"21 Wonga Road Cremorne, NSW, 2090",LOT 29 DP31762,Residential,500,3,2,1,0,"29 Mar 2006:$1,760,000、8 Nov 1995:$685,000、5 Apr 1991:$330,000、"
"61 Sutherland Street Cremorne, NSW, 2090",LOT 1 DP173435,Residential,302,3,2,2,0,"23 Feb 2006:$1,150,000、1 Sep 1999:$625,000、9 Aug 1997:$520,000、24 Jan 1991:$230,000、"
"37 Wonga Road Cremorne, NSW, 2090",LOT 80 DP10291,Residential,506,5,3,2,1995,"20 Mar 2006:$2,500,000、29 Aug 2003:$2,380,000、25 May 1996:$1,020,000、19 Nov 1992:$430,000、"
"24 Grasmere Road Cremorne, NSW, 2090",LOT 23 DP73137,Residential,563,3,2,2,0,"17 Feb 2006:$1,450,000、15 Oct 1987:$370,000、"
"50 Young Street Cremorne, NSW, 2090",LOT 2 DP703531,Residential,322,4,3,1,1930,"17 Feb 2006:$1,326,000、10 Mar 2001:$1,160,000、26 Feb 1988:$417,000、25 Sep 1984:$140,000、"
"53 Brightmore Street Cremorne, NSW, 2090",LOT A DP384553,Residential,266,2,1,1,1920,"31 Jan 2006:$760,000、22 Jun 1992:$218,000、24 Apr 1992:$218,000、"
"10 Lodge Road Cremorne, NSW, 2090",LOT 103 DP651002,Residential,"1,100",4,5,2,0,"21 Nov 2005:$7,900,000、17 Feb 2000:$320,000、"
"76 Gerard Street Cremorne, NSW, 2090",LOT CP SP82953,Residential,544,4,3,1,0,"27 Nov 2005:$849,000、19 Mar 1998:$650,010、"
"4 Brightmore Street Cremorne, NSW, 2090",LOT 1 DP300978,Residential,373,4,2,1,0,"9 Dec 2005:$1,400,000、8 May 1999:$812,000、17 Nov 1994:$451,000、15 Sep 1993:$385,000、4 Jun 1993:$385,000、"
"41 Ryries Parade Cremorne, NSW, 2090",LOT 33 DP10291,Residential,516,3,2,2,0,"25 Oct 2005:$2,150,000、6 Jun 1997:$865,000、27 Aug 1987:$400,000、"
"82 Macpherson Street Cremorne, NSW, 2090",LOT 1 DP320155,Residential,488,1,1,3,0,"21 Oct 2005:$962,000、2 Jun 2002:$835,000、20 Aug 1999:$615,000、10 Apr 1986:$197,000、"
"11 Samora Avenue Cremorne, NSW, 2090",LOT 6 DP18485,Residential,493,4,3,3,1950,"12 Nov 2005:$1,425,000、4 Mar 2005:$1,100,000、"
"42 Ellalong Road Cremorne, NSW, 2090",LOT 46 DP10291,Residential,506,5,3,2,0,"20 Oct 2005:$1,885,000、27 Jul 1995:$630,000、"
"17 Illiliwa Street Cremorne, NSW, 2090",LOT 54 DP1091927 & LOT 55 DP5107 SEC A,Residential,500,4,3,1,1915,"7 Oct 2005:$2,100,000、14 Jul 2004:$1,000,000、"
"41 Brightmore Street Cremorne, NSW, 2090",LOT D DP305098,Residential,376,3,1,1,0,"8 Oct 2005:$900,000、"
"10 Montague Road Cremorne, NSW, 2090",LOT 1 DP105539,Residential,575,4,2,2,1918,"26 Sep 2005:$2,025,000、16 Dec 2000:$1,455,000、29 Oct 1993:$495,500、"
